source_doc,source_section,target_doc,target_section,relationship_type,relationship_confidence,relationship_bidirectional,sim_score,source_concepts,target_concepts,source_is_api,target_is_api,classification_source,src_type,tgt_type
data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportsStorage/ReportDataType1137546,ReportDataType1137546::1,data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2/ReportStorageBase/CreateNewReportHandle_1,CreateNewReportHandle_1::1,related_to,0.55,False,0.8663771152496338,['Reports Module'],['Reports Module'],True,True,llm,API Reference,API Reference
data/raw_md/articles/data-manipulation-and-business-logic/object-space,object-space::17,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatingEventArgs/ObjectSpace1134360,ObjectSpace1134360::1,related_to,0.52,False,0.5775357484817505,['Object Space'],['Object Space'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/numeric-properties,numeric-properties::13,data/raw_md/apidoc/DevExpress.ExpressApp.Blazor.Editors/BlazorPropertyEditorBase/ComponentModel,ComponentModel::1,related_to,0.5,False,0.5775172710418701,['Detail View' 'Property Editors' 'Views'],['Detail View' 'Property Editors' 'Views'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects,execute-business-logic-when-a-property-is-changed-and-track-modifications-in-objects::10,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/ObjectChanged1134395,ObjectChanged1134395::2,related_to,0.55,False,0.5774587988853455,[],['Business Object Lifecycle' 'Business Objects'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/reference-foreign-key-complex-type-properties,reference-foreign-key-complex-type-properties::19,data/raw_md/apidoc/DevExpress.Persistent.Base/LookupEditorModeAttribute/LookupEditorModeAttribute,LookupEditorModeAttribute::1,related_to,0.55,False,0.5774554014205933,['Detail View' 'Property Editors' 'Views'],[],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::8,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkUnlinkController,LinkUnlinkController::1,related_to,0.55,False,0.5774535536766052,['Built-In Controllers' 'Controllers' 'Detail View' 'Views'],['Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/data-security-and-safety/security-system/security-object-model/implement-custom-security-objects/implement-custom-security-objects-users-roles-operation-permissions,implement-custom-security-objects-users-roles-operation-permissions::7,data/raw_md/articles/data-security-and-safety/security-system/security-object-model/implement-custom-security-objects/implement-a-custom-security-system-user-based-on-an-existing-business-class,implement-a-custom-security-system-user-based-on-an-existing-business-class::34,related_to,0.55,True,0.8661773800849915,[],[],False,False,llm,Conceptual,Conceptual
data/raw_md/articles/ui-construction/view-items-and-property-editors/property-editors/customize-a-built-in-property-editor-blazor,customize-a-built-in-property-editor-blazor::9,data/raw_md/apidoc/DevExpress.ExpressApp.Editors/PropertyEditorAttribute/PropertyEditorAttribute,PropertyEditorAttribute::6,related_to,0.5,False,0.5773665904998779,['Controllers'],['Detail View' 'Model Editor' 'Property Editors' 'View Items' 'Views'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/controllers-and-actions/actions/how-to-add-a-search-action-to-lookup-property-editors-and-link-pop-up-windows,how-to-add-a-search-action-to-lookup-property-editors-and-link-pop-up-windows::2,data/raw_md/apidoc/DevExpress.ExpressApp.Model/IModelOptions/LookupSmallCollectionItemCount1133035,LookupSmallCollectionItemCount1133035::1,related_to,0.5,False,0.5773287415504456,[],['Detail View' 'Model Editor' 'Property Editors' 'Views'],False,True,llm,How-to Task,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/CreateNestedObjectSpace1149959,CreateNestedObjectSpace1149959::1,data/raw_md/apidoc/DevExpress.ExpressApp/XafApplication/CreateNestedObjectSpace1137121,CreateNestedObjectSpace1137121::1,related_to,0.62,True,0.8659818768501282,['Object Space'],['Object Space'],True,True,llm,API Reference,API Reference
data/raw_md/articles/validation/implement-custom-rules,implement-custom-rules::8,data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleRequiredFieldProperties/RuleRequiredFieldProperties,RuleRequiredFieldProperties::1,related_to,0.5,False,0.5773205757141113,[],['Custom Validation Rules' 'Validation'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/data-manipulation-and-business-logic/object-space,object-space::14,data/raw_md/apidoc/DevExpress.ExpressApp/ViewCreatingEventArgs/ObjectSpace1134360,ObjectSpace1134360::1,related_to,0.5,False,0.5772585868835449,['Object Space'],['Object Space'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/app-shell-and-base-infrastructure/tree-list-editors/tree-list-editors-module-overview,tree-list-editors-module-overview::20,data/raw_md/apidoc/DevExpress.ExpressApp.Win.Editors/GridListEditor/GridListEditor,GridListEditor::1,related_to,0.55,False,0.5772567391395569,['List Editors' 'List View' 'TreeList Editors' 'Views'],['List Editors' 'List View' 'Views'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/app-shell-and-base-infrastructure/icons/add-and-replace-icons,add-and-replace-icons::11,data/raw_md/apidoc/DevExpress.ExpressApp.Utils/ImageLoader/GetDialogImageInfo1148091,GetDialogImageInfo1148091::1,related_to,0.45,False,0.577238142490387,"['Images and SVG Graphics' 'Solution Structure and Module Design'
 'Template Kit and CLI' 'Theming and Styling']",[],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/views/list-view-data-access-modes/server-server-view-instant-feedback-and-instant-feedback-view-modes,server-server-view-instant-feedback-and-instant-feedback-view-modes::4,data/raw_md/apidoc/DevExpress.ExpressApp/CreateCustomPropertyCollectionSourceEventArgs/DataAccessMode1137754,DataAccessMode1137754::1,related_to,0.6,False,0.5772203803062439,['Data Access Modes' 'Inline Editing' 'List Editors' 'List View' 'Views'],['Data Access Modes' 'Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.Persistent.Validation/IRuleSet/IRuleSet,IRuleSet::2,data/raw_md/articles/validation-module,validation-module::4,related_to,0.5,False,0.5771937370300293,['Dependency Injection' 'Validation'],[],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleIsReferencedAttribute/RuleIsReferencedAttribute,RuleIsReferencedAttribute::1,data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleValueComparisonAttribute/RuleValueComparisonAttribute,RuleValueComparisonAttribute::1,related_to,0.75,True,0.8657689690589905,['Validation'],['Validation'],True,True,llm,API Reference,API Reference
data/raw_md/articles/data-security-and-safety/audit-trail-module-overview,audit-trail-module-overview::2,data/raw_md/apidoc/DevExpress.Persistent.Base/UseInAuditTrailAttribute/UseInAuditTrailAttribute,UseInAuditTrailAttribute::2,related_to,0.55,False,0.5770975351333618,['Audit Trail' 'Security System'],[],False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp/ModelCacheManager/ModelCacheManager,ModelCacheManager::1,data/raw_md/articles/ui-construction/application-model-ui-settings-storage/customize-application-model-in-code/access-the-application-model-in-code,access-the-application-model-in-code::2,related_to,0.6,False,0.577052652835846,['Application Model' 'Model Cache'],"['Application Model' 'Detail View' 'Property Editors' 'Views'
 'XAF Application']",True,False,llm,API Reference,Conceptual
data/raw_md/articles/shape-export-print-data/printing-exporting-in-list-view/how-to-customize-the-export-action-behavior,how-to-customize-the-export-action-behavior::8,data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/ExportController/Exported1134665,Exported1134665::1,related_to,0.55,False,0.5770230293273926,[],[],False,True,llm,How-to Task,API Reference
data/raw_md/articles/data-security-and-safety/security-system/security-object-model/implement-custom-security-objects/implement-custom-security-objects-users-roles-operation-permissions,implement-custom-security-objects-users-roles-operation-permissions::5,data/raw_md/apidoc/DevExpress.ExpressApp.Security/ISecurityUserWithLoginInfo/ISecurityUserWithLoginInfo,ISecurityUserWithLoginInfo::2,related_to,0.5,False,0.5768561363220215,['Security System' 'Users and Roles'],['Security System' 'Users and Roles'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/data-manipulation-and-business-logic/object-space,object-space::2,data/raw_md/apidoc/DevExpress.ExpressApp/CollectionSourceBase/ObjectSpace1134322,ObjectSpace1134322::1,related_to,0.55,False,0.5768413543701172,"['Business Logic and Data Manipulation' 'Entity Framework Core'
 'Object Space']",['Object Space' 'Views'],False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp.Model/IModelBandsLayout/Enable1138160,Enable1138160::1,data/raw_md/articles/ui-construction/views/layout/list-view-bands-layout,list-view-bands-layout::3,related_to,0.5,False,0.5767771601676941,[],[],True,False,llm,API Reference,Conceptual
data/raw_md/articles/data-security-and-safety/security-system/authentication/authentication-architecture-blazor,authentication-architecture-blazor::19,data/raw_md/apidoc/DevExpress.ExpressApp.Security/AuthenticationBase/AskLogonParametersViaUI1136599,AskLogonParametersViaUI1136599::1,related_to,0.5,False,0.5767419934272766,['Authentication' 'Security System'],[],False,True,llm,Conceptual,API Reference
data/raw_md/articles/data-manipulation-and-business-logic/object-space,object-space::15,data/raw_md/apidoc/DevExpress.ExpressApp/IXafEntityObject/IXafEntityObject,IXafEntityObject::1,related_to,0.55,False,0.576734185218811,[],"['Business Object Lifecycle' 'Business Objects'
 'Solution Structure and Module Design' 'Template Kit and CLI']",False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp.Security/IPermissionRequest/IPermissionRequest,IPermissionRequest::1,data/raw_md/apidoc/DevExpress.ExpressApp.Security/PermissionRequestProcessorBase`1/PermissionRequestProcessorBase`1,PermissionRequestProcessorBase`1::1,related_to,0.72,True,0.8648477792739868,[],[],True,True,llm,API Reference,API Reference
data/raw_md/articles/document-management/clone-object-module,clone-object-module::13,data/raw_md/apidoc/DevExpress.ExpressApp.CloneObject/IModelClassCloneable/IsCloneable,IsCloneable::1,related_to,0.5,False,0.5764972567558289,[],[],False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp/DetailView/CurrentObject1129912,CurrentObject1129912::1,data/raw_md/articles/ui-construction/ways-to-access-ui-elements-and-their-controls/how-to-access-objects-selected-in-the-current-view,how-to-access-objects-selected-in-the-current-view::3,related_to,0.55,False,0.5764850974082947,['Detail View' 'Views'],[],True,False,llm,API Reference,How-to Task
data/raw_md/apidoc/DevExpress.ExpressApp/MessageOptions/OkDelegate1195258,OkDelegate1195258::2,data/raw_md/articles/app-shell-and-base-infrastructure/dialogs-and-notifications/text-notifications,text-notifications::12,related_to,0.45,False,0.5764515995979309,[],['Notifications'],True,False,llm,API Reference,Conceptual
data/raw_md/articles/data-security-and-safety/audit-trail-module-overview,audit-trail-module-overview::2,data/raw_md/apidoc/DevExpress.Persistent.BaseImpl.AuditTrail.Services/AuditTrailServiceBase/IsSessionAudited,IsSessionAudited::1,related_to,0.52,False,0.5761989951133728,['Audit Trail' 'Security System'],[],False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp/BaseObjectSpace/GetObjects1136455,GetObjects1136455::1,data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/GetObjects``11135389,GetObjects``11135389::1,related_to,0.72,True,0.8642904162406921,['Criteria and Query Language'],['Criteria and Query Language'],True,True,llm,API Reference,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp/Frame/SetView1183591,SetView1183591::1,data/raw_md/articles/ui-construction/controllers-and-actions/controllers,controllers::4,related_to,0.5,False,0.5761714577674866,[],['Controllers'],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.ExpressApp/FrameworkSettings/DefaultSettingsCompatibilityMode,DefaultSettingsCompatibilityMode::1,data/raw_md/articles/migration-to-net/port-an-application-to-higher-version,port-an-application-to-higher-version::10,related_to,0.5,False,0.5761293172836304,['Solution Structure and Module Design' 'Template Kit and CLI'],[],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.ExpressApp.Dashboards.Win/DashboardsWindowsFormsModule/Setup1182359,Setup1182359::1,data/raw_md/apidoc/DevExpress.ExpressApp.Win.SystemModule/SystemWindowsFormsModule/Setup1135703,Setup1135703::1,related_to,0.7,True,0.8641783595085144,['XAF Application'],['XAF Application'],True,True,llm,API Reference,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp/CreateCustomObjectSpaceProviderEventArgs/ObjectSpaceProvider1132827,ObjectSpaceProvider1132827::1,data/raw_md/apidoc/DevExpress.ExpressApp/XafApplication/CreateObjectSpace1134373,CreateObjectSpace1134373::1,related_to,0.62,True,0.8641178011894226,['Object Space'],['Object Space'],True,True,llm,API Reference,API Reference
data/raw_md/articles/app-shell-and-base-infrastructure/icons/add-and-replace-icons,add-and-replace-icons::11,data/raw_md/apidoc/DevExpress.ExpressApp.Utils/ImageLoader/GetImageInfo1134125,GetImageInfo1134125::1,related_to,0.5,False,0.5760696530342102,"['Images and SVG Graphics' 'Solution Structure and Module Design'
 'Template Kit and CLI' 'Theming and Styling']",[],False,True,llm,Conceptual,API Reference
data/raw_md/articles/data-security-and-safety/security-system/authentication/authentication-architecture-blazor,authentication-architecture-blazor::2,data/raw_md/apidoc/DevExpress.ExpressApp.Security/AuthenticationBase/AskLogonParametersViaUI1136599,AskLogonParametersViaUI1136599::1,related_to,0.5,False,0.5760597586631775,[],[],False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/IAppearanceRuleProperties/IAppearanceRuleProperties,IAppearanceRuleProperties::1,data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/IModelAppearanceRule/Attribute1134082,Attribute1134082::1,related_to,0.7,False,0.86402827501297,[],['Conditional Appearance'],True,True,llm,API Reference,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/IAppearance/Priority1134093,Priority1134093::1,data/raw_md/articles/conditional-appearance/declare-conditional-appearance-rules-in-the-application-model,declare-conditional-appearance-rules-in-the-application-model::2,related_to,0.6,False,0.576013445854187,['Conditional Appearance'],['Conditional Appearance'],True,False,llm,API Reference,Conceptual
